dataset,perturbation_type,label,kg1_precision,kg1_recall,kg1_f1,kg1_our_triples,kg1_gt_triples,kg2_precision,kg2_recall,kg2_f1,kg2_our_triples,kg2_gt_triples,gt_modified_triples,detected_modifications,modification_detection_acc
oregano,edge_deletion,1,0.2667,0.2667,0.2667,15,15,0.2667,0.3077,0.2857,15,13,2,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,15,15,0.0,0.0,0.0,15,12,3,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,4,4,2,0,0.0
oregano,node_replacement,1,0.0,0.0,0.0,18,18,0.0,0.0,0.0,18,18,20,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,7,7,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,11,2,0,0.0
oregano,node_removal,1,0.25,0.25,0.25,12,12,0.0,0.0,0.0,12,4,8,0,0.0
oregano,edge_deletion,1,0.2,0.2,0.2,15,15,0.2,0.25,0.2222,15,12,3,0,0.0
oregano,node_removal,1,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,5,5,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,10,10,0.0,0.0,0.0,8,8,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,11,2,0,0.0
oregano,edge_replacement,0,0.2,0.2,0.2,10,10,0.2,0.2,0.2,10,10,2,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,18,18,0.0667,0.0667,0.0667,15,15,3,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,8,7,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,8,8,0.0,0.0,0.0,8,8,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,6,6,0.0,0.0,0.0,6,6,2,0,0.0
oregano,node_removal,0,0.0,0.0,0.0,14,14,0.0,0.0,0.0,6,6,8,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,4,4,2,0,0.0
oregano,edge_deletion,1,0.1111,0.1111,0.1111,9,9,0.1111,0.1429,0.125,9,7,2,0,0.0
oregano,edge_deletion,1,0.1111,0.1111,0.1111,9,9,0.0,0.0,0.0,9,7,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,6,6,0.0,0.0,0.0,6,6,2,0,0.0
oregano,node_removal,1,0.0909,0.0909,0.0909,11,11,0.0909,0.1111,0.1,11,9,2,0,0.0
oregano,node_replacement,1,0.0909,0.0909,0.0909,11,11,0.0,0.0,0.0,11,11,12,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,7,7,0.0,0.0,0.0,7,7,2,0,0.0
oregano,node_replacement,1,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,12,10,0,0.0
oregano,node_replacement,0,0.0,0.0,0.0,14,14,0.0,0.0,0.0,14,14,4,0,0.0
oregano,edge_deletion,0,0.1111,0.1111,0.1111,9,9,0.1429,0.1429,0.1429,7,7,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,5,5,0.0,0.0,0.0,5,5,2,0,0.0
oregano,node_removal,1,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,7,2,0,0.0
oregano,node_replacement,1,0.0833,0.0833,0.0833,12,12,0.0833,0.0833,0.0833,12,12,14,0,0.0
oregano,edge_replacement,0,0.0909,0.0909,0.0909,11,11,0.0909,0.0909,0.0909,11,11,2,0,0.0
oregano,node_replacement,0,0.2353,0.2353,0.2353,17,17,0.2353,0.2353,0.2353,17,17,26,4,0.1538
oregano,edge_deletion,0,0.0,0.0,0.0,10,10,0.0,0.0,0.0,8,8,2,0,0.0
oregano,edge_deletion,1,0.2222,0.2222,0.2222,9,9,0.2222,0.2857,0.25,9,7,2,0,0.0
oregano,node_removal,0,0.1818,0.1818,0.1818,11,11,0.0,0.0,0.0,5,5,6,2,0.3333
oregano,edge_replacement,0,0.5714,0.5714,0.5714,7,7,0.5714,0.5714,0.5714,7,7,2,0,0.0
oregano,node_removal,1,0.0588,0.0588,0.0588,17,17,0.0588,0.0714,0.0645,17,14,3,0,0.0
oregano,node_removal,1,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,4,6,0,0.0
oregano,edge_replacement,0,0.2,0.2,0.2,5,5,0.2,0.2,0.2,5,5,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,5,5,0.0,0.0,0.0,5,5,2,0,0.0
oregano,node_removal,1,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,3,8,0,0.0
oregano,node_replacement,0,0.0,0.0,0.0,17,17,0.0588,0.0588,0.0588,17,17,32,1,0.0312
oregano,edge_replacement,1,0.25,0.25,0.25,8,8,0.0,0.0,0.0,8,8,2,0,0.0
oregano,node_replacement,0,0.3,0.3,0.3,10,10,0.3,0.3,0.3,10,10,18,6,0.3333
oregano,edge_deletion,0,0.1818,0.1818,0.1818,11,11,0.2222,0.2222,0.2222,9,9,2,0,0.0
oregano,edge_replacement,0,0.0909,0.0833,0.087,11,12,0.0833,0.0833,0.0833,12,12,2,0,0.0
oregano,edge_replacement,1,0.0833,0.0833,0.0833,12,12,0.0833,0.0833,0.0833,12,12,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,6,6,0.0,0.0,0.0,6,6,2,0,0.0
oregano,node_removal,1,0.1538,0.1538,0.1538,13,13,0.1538,0.25,0.1905,13,8,5,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,5,5,0.0,0.0,0.0,5,5,2,0,0.0
oregano,edge_replacement,0,0.1,0.1,0.1,10,10,0.1,0.1,0.1,10,10,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,13,13,0.0,0.0,0.0,13,13,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,4,4,0.0,0.0,0.0,4,4,2,0,0.0
oregano,edge_deletion,0,0.1667,0.1667,0.1667,18,18,0.2,0.2,0.2,15,15,3,0,0.0
oregano,node_replacement,0,0.2222,0.2222,0.2222,9,9,0.2222,0.2222,0.2222,9,9,18,4,0.2222
oregano,edge_deletion,1,0.0,0.0,0.0,12,12,0.25,0.3,0.2727,12,10,2,0,0.0
oregano,node_removal,0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,1,1,10,0,0.0
oregano,node_removal,0,0.4615,0.4615,0.4615,13,13,0.0,0.0,0.0,1,1,12,6,0.5
oregano,node_removal,0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,6,6,5,0,0.0
oregano,node_removal,1,0.0,0.0,0.0,18,18,0.0,0.0,0.0,18,7,11,0,0.0
oregano,node_replacement,0,0.1429,0.1429,0.1429,14,14,0.1429,0.1429,0.1429,14,14,24,4,0.1667
oregano,edge_deletion,1,0.1538,0.1538,0.1538,13,13,0.1538,0.1818,0.1667,13,11,2,0,0.0
oregano,edge_deletion,1,0.0588,0.0588,0.0588,17,17,0.0588,0.0714,0.0645,17,14,3,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,17,17,0.0,0.0,0.0,13,13,4,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,9,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,6,6,0.0,0.0,0.0,6,6,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,5,5,0.0,0.0,0.0,5,5,2,0,0.0
oregano,node_replacement,0,0.6364,0.6364,0.6364,11,11,0.6364,0.6364,0.6364,11,11,22,14,0.6364
oregano,edge_replacement,1,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,9,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,6,6,0.0,0.0,0.0,6,6,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,5,5,0.0,0.0,0.0,5,5,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,8,8,0.0,0.0,0.0,8,8,2,0,0.0
oregano,edge_deletion,1,0.1667,0.1667,0.1667,18,18,0.1667,0.2,0.1818,18,15,3,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,13,13,0.0,0.0,0.0,13,13,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,6,6,0.0,0.0,0.0,6,6,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,5,5,0.0,0.0,0.0,5,5,2,0,0.0
oregano,node_replacement,1,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,12,0,0.0
oregano,node_removal,0,0.0,0.0,0.0,14,14,0.0,0.0,0.0,1,1,13,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,9,9,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,8,8,0.0,0.0,0.0,8,8,2,0,0.0
oregano,node_replacement,0,0.0,0.0,0.0,13,13,0.0,0.0,0.0,13,13,24,0,0.0
oregano,edge_deletion,0,0.0833,0.0833,0.0833,12,12,0.0909,0.1,0.0952,11,10,2,0,0.0
oregano,node_removal,0,0.0,0.0,0.0,10,10,0.0,0.0,0.0,1,1,9,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,7,7,2,0,0.0
oregano,node_removal,0,0.0833,0.0833,0.0833,12,12,0.0,0.0,0.0,1,1,11,1,0.0909
oregano,edge_replacement,1,0.1,0.1,0.1,10,10,0.1,0.1,0.1,10,10,2,0,0.0
oregano,node_replacement,0,0.0,0.0,0.0,14,14,0.0,0.0,0.0,14,14,20,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,14,14,0.0,0.0,0.0,14,11,3,0,0.0
oregano,node_replacement,0,0.0769,0.0769,0.0769,13,13,0.0769,0.0769,0.0769,13,13,12,2,0.1667
oregano,node_replacement,0,0.0,0.0,0.0,16,16,0.0,0.0,0.0,16,16,26,0,0.0
oregano,node_replacement,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,9,12,0,0.0
oregano,node_replacement,0,0.0,0.0,0.0,14,14,0.0,0.0,0.0,14,14,28,0,0.0
oregano,node_replacement,0,0.0,0.0,0.0,14,14,0.0,0.0,0.0,14,14,28,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,12,2,0,0.0
oregano,edge_replacement,0,0.25,0.25,0.25,4,4,0.25,0.25,0.25,4,4,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,6,6,0.1667,0.1667,0.1667,6,6,2,0,0.0
oregano,edge_replacement,1,0.2857,0.2857,0.2857,7,7,0.2857,0.2857,0.2857,7,7,2,0,0.0
oregano,node_removal,1,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,4,5,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,10,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,7,7,2,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,7,7,2,0,0.0
oregano,edge_replacement,0,0.1429,0.1429,0.1429,7,7,0.1429,0.1429,0.1429,7,7,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,9,2,0,0.0
oregano,edge_deletion,0,0.1429,0.1429,0.1429,14,14,0.1818,0.1818,0.1818,11,11,3,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,13,13,0.0,0.0,0.0,13,13,2,0,0.0
oregano,node_removal,1,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,3,7,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,6,6,0.0,0.0,0.0,6,6,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,2,0,0.0
oregano,node_replacement,1,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,12,24,0,0.0
oregano,edge_replacement,1,0.0769,0.0769,0.0769,13,13,0.0769,0.0769,0.0769,13,13,2,0,0.0
oregano,edge_deletion,0,0.2,0.2,0.2,10,10,0.25,0.25,0.25,8,8,2,0,0.0
oregano,node_removal,1,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,4,8,0,0.0
oregano,node_removal,1,0.0588,0.0588,0.0588,17,17,0.0,0.0,0.0,17,2,15,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,13,13,0.0,0.0,0.0,13,13,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,5,5,0.0,0.0,0.0,5,5,2,0,0.0
oregano,edge_deletion,0,0.1111,0.1111,0.1111,9,9,0.1429,0.1429,0.1429,7,7,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,11,2,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,17,17,0.0,0.0,0.0,17,13,4,0,0.0
oregano,node_removal,0,0.0833,0.0833,0.0833,12,12,0.0,0.0,0.0,6,6,6,1,0.1667
oregano,edge_replacement,1,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,2,0,0.0
oregano,edge_replacement,0,0.0909,0.0909,0.0909,11,11,0.0909,0.0909,0.0909,11,11,2,0,0.0
oregano,edge_deletion,0,0.2222,0.2222,0.2222,9,9,0.2857,0.2857,0.2857,7,7,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,4,4,0.0,0.0,0.0,4,4,2,0,0.0
oregano,node_removal,1,0.0,0.0,0.0,15,15,0.0,0.0,0.0,18,7,8,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,13,13,0.0,0.0,0.0,11,11,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,9,2,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,15,15,0.0,0.0,0.0,15,12,3,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,5,5,0.0,0.0,0.0,5,5,2,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,7,2,0,0.0
oregano,edge_deletion,0,0.1,0.1,0.1,10,10,0.125,0.125,0.125,8,8,2,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,7,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,9,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,9,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,5,5,0.0,0.0,0.0,5,5,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,12,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,8,8,0.0,0.0,0.0,8,8,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,4,4,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,7,7,0.0,0.0,0.0,7,7,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,4,4,2,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,7,2,0,0.0
oregano,node_replacement,1,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,9,6,0,0.0
oregano,edge_deletion,0,0.2143,0.2143,0.2143,14,14,0.3,0.3,0.3,10,10,4,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,8,8,0.0,0.0,0.0,8,8,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,8,8,0.0,0.0,0.0,8,8,2,0,0.0
oregano,node_removal,1,0.0,0.0,0.0,15,15,0.0,0.0,0.0,15,1,14,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,6,6,0.0,0.0,0.0,6,6,2,0,0.0
oregano,edge_replacement,1,0.2222,0.2222,0.2222,9,9,0.2222,0.2222,0.2222,9,9,2,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,17,17,0.0,0.0,0.0,17,14,3,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,7,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,6,6,0.0,0.0,0.0,6,6,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,9,2,0,0.0
oregano,node_replacement,1,0.0,0.0,0.0,16,16,0.0,0.0,0.0,16,16,30,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,7,7,2,0,0.0
oregano,node_removal,0,0.0714,0.0769,0.0741,14,13,0.0,0.0,0.0,6,6,7,1,0.1429
oregano,node_replacement,1,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,8,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,6,6,0.0,0.0,0.0,6,6,2,0,0.0
oregano,edge_replacement,1,0.1667,0.1667,0.1667,12,12,0.1667,0.1667,0.1667,12,12,2,0,0.0
oregano,edge_deletion,1,0.0769,0.0769,0.0769,13,13,0.0769,0.0909,0.0833,13,11,2,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,7,7,2,0,0.0
oregano,edge_replacement,1,0.25,0.25,0.25,8,8,0.125,0.125,0.125,8,8,2,0,0.0
oregano,edge_deletion,0,0.1111,0.1111,0.1111,9,9,0.1429,0.1429,0.1429,7,7,2,0,0.0
oregano,edge_deletion,1,0.0769,0.0769,0.0769,13,13,0.0,0.0,0.0,13,10,3,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,5,5,0.0,0.0,0.0,5,5,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,7,7,0.0,0.0,0.0,7,7,2,0,0.0
oregano,edge_replacement,0,0.0909,0.0909,0.0909,11,11,0.0909,0.0909,0.0909,11,11,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,12,2,0,0.0
oregano,node_removal,1,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,6,5,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,4,4,2,0,0.0
oregano,node_replacement,0,0.1538,0.1538,0.1538,13,13,0.1538,0.1538,0.1538,13,13,20,4,0.2
oregano,edge_replacement,0,0.0,0.0,0.0,6,6,0.3333,0.3333,0.3333,6,6,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,5,5,0.0,0.0,0.0,5,5,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,12,2,0,0.0
oregano,node_replacement,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,9,14,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,10,10,0.0,0.0,0.0,8,8,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,5,5,0.0,0.0,0.0,5,5,2,0,0.0
oregano,edge_deletion,1,0.0833,0.0833,0.0833,12,12,0.0833,0.1,0.0909,12,10,2,0,0.0
oregano,node_replacement,1,0.1875,0.1875,0.1875,16,16,0.0625,0.0625,0.0625,16,16,24,0,0.0
oregano,node_replacement,0,0.0,0.0,0.0,14,14,0.0,0.0,0.0,14,14,26,0,0.0
oregano,node_replacement,0,0.0909,0.0909,0.0909,11,11,0.0909,0.0909,0.0909,11,11,8,2,0.25
oregano,edge_replacement,1,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,9,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,7,7,0.0,0.0,0.0,7,7,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,6,6,0.0,0.0,0.0,6,6,2,0,0.0
oregano,edge_replacement,0,0.25,0.25,0.25,4,4,0.25,0.25,0.25,4,4,2,0,0.0
oregano,edge_deletion,0,0.2,0.2,0.2,10,10,0.25,0.25,0.25,8,8,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,7,7,0.0,0.0,0.0,7,7,2,0,0.0
oregano,node_replacement,1,0.0,0.0,0.0,16,16,0.0,0.0,0.0,16,16,16,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,4,4,0.0,0.0,0.0,4,4,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,4,4,0.0,0.0,0.0,4,4,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,4,4,2,0,0.0
oregano,edge_deletion,1,0.0714,0.0714,0.0714,14,14,0.0714,0.0909,0.08,14,11,3,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,14,14,0.0,0.0,0.0,15,11,3,0,0.0
oregano,node_replacement,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,9,10,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,10,2,0,0.0
oregano,edge_replacement,1,0.1,0.1,0.1,10,10,0.1,0.1,0.1,10,10,2,0,0.0
oregano,edge_deletion,1,0.0909,0.0909,0.0909,11,11,0.1818,0.2222,0.2,11,9,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,6,6,0.0,0.0,0.0,6,6,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,13,13,0.0,0.0,0.0,13,13,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,6,6,0.0,0.0,0.0,6,6,2,0,0.0
oregano,node_removal,0,0.1111,0.1111,0.1111,9,9,0.0,0.0,0.0,1,1,8,1,0.125
oregano,edge_replacement,0,0.2,0.2,0.2,5,5,0.2,0.2,0.2,5,5,2,0,0.0
oregano,node_removal,0,0.6667,0.6667,0.6667,9,9,1.0,1.0,1.0,2,2,7,4,0.5714
oregano,edge_replacement,1,0.0,0.0,0.0,8,8,0.0,0.0,0.0,8,8,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,7,7,0.0,0.0,0.0,7,7,2,0,0.0
oregano,edge_replacement,1,0.3636,0.3636,0.3636,11,11,0.3636,0.3636,0.3636,11,11,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,8,8,0.0,0.0,0.0,8,8,2,0,0.0
oregano,edge_replacement,1,0.375,0.375,0.375,8,8,0.25,0.25,0.25,8,8,2,0,0.0
oregano,node_replacement,1,0.2727,0.2727,0.2727,11,11,0.0,0.0,0.0,11,11,18,0,0.0
oregano,node_replacement,1,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,12,10,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,4,4,0.0,0.0,0.0,4,4,2,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,12,12,0.0,0.0,0.0,10,10,2,0,0.0
oregano,node_replacement,1,0.1667,0.1667,0.1667,12,12,0.0,0.0,0.0,12,12,16,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,9,9,0.1111,0.1111,0.1111,9,9,2,0,0.0
oregano,node_removal,0,0.5,0.5,0.5,12,12,0.0,0.0,0.0,2,2,10,6,0.6
oregano,edge_deletion,0,0.0556,0.0556,0.0556,18,18,0.0625,0.0625,0.0625,16,16,2,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,9,9,2,0,0.0
oregano,edge_replacement,0,0.1111,0.1111,0.1111,9,9,0.1111,0.1111,0.1111,9,9,2,0,0.0
oregano,edge_replacement,0,0.1667,0.1667,0.1667,6,6,0.0,0.0,0.0,6,6,2,0,0.0
oregano,node_replacement,1,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,11,16,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,14,14,0.0,0.0,0.0,11,11,3,0,0.0
oregano,edge_replacement,0,0.375,0.375,0.375,8,8,0.375,0.375,0.375,8,8,2,0,0.0
oregano,edge_replacement,0,0.25,0.25,0.25,8,8,0.25,0.25,0.25,8,8,2,0,0.0
oregano,edge_deletion,1,0.125,0.125,0.125,16,16,0.125,0.1538,0.1379,16,13,3,0,0.0
oregano,node_removal,1,0.1,0.1,0.1,10,10,0.1,0.1429,0.1176,10,7,3,0,0.0
oregano,edge_deletion,1,0.1538,0.1667,0.16,13,12,0.1667,0.2,0.1818,12,10,2,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,17,17,0.0,0.0,0.0,17,14,3,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,2,0,0.0
oregano,edge_replacement,1,0.125,0.125,0.125,8,8,0.125,0.125,0.125,8,8,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,9,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,7,7,0.0,0.0,0.0,7,7,2,0,0.0
oregano,node_replacement,1,0.2,0.2,0.2,10,10,0.1,0.1,0.1,10,10,10,0,0.0
oregano,edge_deletion,1,0.1,0.1,0.1,10,10,0.1,0.125,0.1111,10,8,2,0,0.0
oregano,node_replacement,1,0.3077,0.3077,0.3077,13,13,0.0769,0.0769,0.0769,13,13,22,1,0.0455
oregano,node_removal,1,0.0,0.0,0.0,9,9,0.0,0.0,0.0,9,7,2,0,0.0
oregano,node_removal,1,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,4,6,0,0.0
oregano,edge_replacement,1,0.25,0.25,0.25,4,4,0.25,0.25,0.25,4,4,2,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,8,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,8,8,0.0,0.0,0.0,8,8,2,0,0.0
oregano,edge_replacement,0,0.1429,0.1429,0.1429,7,7,0.1429,0.1429,0.1429,7,7,2,0,0.0
oregano,edge_deletion,0,0.0556,0.0556,0.0556,18,18,0.0,0.0,0.0,14,14,4,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,18,18,0.0,0.0,0.0,18,14,4,0,0.0
oregano,node_removal,0,0.5385,0.7,0.6087,13,10,0.5714,0.5714,0.5714,7,7,3,3,1.0
oregano,node_replacement,1,0.5556,0.5556,0.5556,9,9,0.1111,0.1111,0.1111,9,9,10,0,0.0
oregano,node_removal,1,0.1111,0.1111,0.1111,9,9,0.1111,1.0,0.2,9,1,8,0,0.0
oregano,node_removal,0,0.0,0.0,0.0,18,18,0.0,0.0,0.0,1,1,17,0,0.0
oregano,edge_deletion,0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,7,7,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,4,4,2,0,0.0
oregano,node_removal,0,0.6667,0.6667,0.6667,9,9,0.6,0.6,0.6,5,5,4,3,0.75
oregano,node_removal,1,0.0,0.0,0.0,12,12,0.0,0.0,0.0,12,7,5,0,0.0
oregano,edge_deletion,0,0.3636,0.3636,0.3636,11,11,0.4444,0.4444,0.4444,9,9,2,0,0.0
oregano,edge_deletion,1,0.0,0.0,0.0,13,13,0.0,0.0,0.0,13,11,2,0,0.0
oregano,edge_replacement,0,0.2308,0.2308,0.2308,13,13,0.2308,0.2308,0.2308,13,13,2,0,0.0
oregano,edge_replacement,1,0.0,0.0,0.0,5,5,0.0,0.0,0.0,5,5,2,0,0.0
oregano,edge_replacement,0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,11,11,2,0,0.0
